theta q
0.09464251521903044 -0.928217031055
1.9680063236549028e-05 -2.90706021709
0.0023719009442443872 -1.99682351848
0.24322788032492038 -0.492115912331
0.09479211979233304 -0.927589768454
0.03345410892124684 -1.29562472362
0.44615396508556987 -0.0957312518118
0.00010396182879712779 -2.62279314498
0.5721245473742524 0.128541903022
0.09896761967361767 -0.910369186748
0.10754666886512637 -0.876586974883
0.020994492228119388 -1.43799307477
0.019081780665228754 -1.4658986048
0.0058752089637455485 -1.78159252396
0.0022383068209837487 -2.00992632549
3.289457595201384e-11 -4.61737598516
0.5948749982638233 0.169778828989
0.001353544737078216 -2.12073922418
0.02614124562502168 -1.372353131
0.0002233098140517753 -2.48256972186
5.402626328127047e-05 -2.73774741715
1.662547677916404e-06 -3.28779433194
0.6823420433503091 0.335351072221
0.00039502546496467117 -2.37323213867
0.2830167963487523 -0.405810546484
0.020607575487447738 -1.44345883172
0.0050748069778627225 -1.81775231949
0.7122519589521945 0.395962542764
0.1625261561291091 -0.695883969369
0.1818780196767003 -0.642216499176
0.004399721244575994 -1.85244250716
0.07261735961639199 -1.02995153451
0.05422005735549207 -1.13507892778
0.08385605955877257 -0.975519278238
0.00891011961404542 -1.67537086687
0.011549357591276732 -1.60640375418
0.031741371801113916 -1.31224542702
0.06764106995613228 -1.05612944189
0.24404075530606362 -0.490281978056
0.005741964529798582 -1.78729568832
0.003931770503867449 -1.87940035342
0.10817610281356083 -0.874186342654
3.383528813627468e-05 -2.81734726815
0.012047030145993842 -1.59496847661
0.7152693901760336 0.402234275048
0.03334458577080568 -1.29666630341
0.04509827508322839 -1.19809473185
0.0014765076535074861 -2.10193640779
0.43835784809969125 -0.109696287538
0.8442774441400637 0.715729526359
0.2496260653032084 -0.477768674906
0.1684497459328398 -0.679041329078
0.0024331864626758737 -1.99103493513
0.05802873833270222 -1.11124596368
0.14282588460008877 -0.754984318459
0.38538576797820967 -0.20602676264
0.22360177182386354 -0.53746153527
0.10604413679433128 -0.882358796371
0.006450072733202472 -1.75823098721
0.13731881350087038 -0.772475148106
0.04212349115610364 -1.22086123214
0.00044262752141072115 -2.35089167341
0.008289009508927636 -1.69418205586
0.009560109721497512 -1.65687759402
0.7998931948705024 0.594846364371
0.005819325930477404 -1.78397032843
0.012688334002083967 -1.58082212006
0.04667280511888955 -1.18653057139
0.09280780551468859 -0.935969765568
0.16295218233881603 -0.694659492977
2.2593038551121936e-14 -5.33525335242
0.12065452263838156 -0.828531941701
0.020070854770631086 -1.45118655781
0.004823342476888648 -1.8301643083
0.029983458672747765 -1.33009385473
0.0867344677909086 -0.962472477548
0.05442474765985872 -1.13376500026
2.5528314396616736e-05 -2.86430340347
0.013745972148086538 -1.55878927672
0.002639513933879012 -1.97247097326
0.010721668809743956 -1.62640654093
0.006101249009617116 -1.77217475677
0.01791430661228116 -1.48412319573
0.023212328378113156 -1.40821145029
0.06742222801770109 -1.05731429683
0.33677153643094476 -0.297897266335
0.0031873586744863847 -1.92888641282
0.1834624260052617 -0.637986064938
0.05211851395552386 -1.14880145963
0.00038660820460328926 -2.37744061978
0.004534398057349287 -1.84515962145
0.000576866844066326 -2.29815217667
0.10453516247810218 -0.888215146132
0.001351354193738552 -2.12108812556
1.71193395126501e-07 -3.60517170159
0.045701992634646194 -1.19362293026
0.022324837663559693 -1.41982794098
0.023410403956760917 -1.40566998976
0.8048242204261227 0.607390571577
0.013914534288598013 -1.55541400444
0.0008661423120975842 -2.21512694986
0.003567285088841854 -1.90246858992
0.026170917783808645 -1.37200747195
0.2199489316400255 -0.546145023594
2.4322932556941623e-11 -4.64924294393
0.05552258931136411 -1.12678377157
0.00391608456210174 -1.88035282986
8.052267741476271e-10 -4.2659028906
0.05305856985969315 -1.1426099104
0.0007978702129958215 -2.23211283235
0.006951287649273219 -1.73932064384
0.02333697587387301 -1.40661000951
0.010158232279579349 -1.64080700589
0.4390874141303712 -0.10838769804
5.660427971254656e-05 -2.72970433844
0.3146275947221271 -0.341373789113
0.5435411795848726 0.0773285895175
0.009853236680894106 -1.64889530355
0.0007657014449177768 -2.24058518946
0.2820214626963601 -0.407892311294
0.1206739172437174 -0.828463651349
0.0003718960296745233 -2.38500505692
0.004361574262918333 -1.85454156137
0.002650070614736988 -1.97155685289
0.0014414948693281526 -2.1071401949
0.022709491946004856 -1.41474621586
0.002461203531203937 -1.98843246804
0.02115291035827116 -1.43577976528
0.004389820878014927 -1.85298571182
0.9009359360541291 0.909977780485
0.2005404301220211 -0.593752210412
0.003944365525201776 -1.87863802355
9.772189324408487e-08 -3.67951476167
0.07001542182444093 -1.04346063323
0.37792023110784406 -0.219873151988
0.0003958513186305135 -2.37282372168
0.024529221777578936 -1.39164511166
0.03686428060257663 -1.26451492892
1.28318498374691e-05 -2.97612923095
0.011678948577820758 -1.60338550622
0.0014262961269008723 -2.10943510969
0.2847802940692161 -0.402130751034
0.02447689523979607 -1.39228894552
0.003916153024666302 -1.88034866528
8.692563335799264e-11 -4.51333838549
4.8191225176075214e-05 -2.7573790348
0.2689374199308423 -0.435598862054
0.005706404561909961 -1.78883758211
0.2618676507297336 -0.450849974227
0.05084061636325732 -1.15736204489
1.1132662308677155e-07 -3.66235772642
9.315594241582348e-05 -2.64237882279
0.033824389882702144 -1.29212396338
0.003884613515946267 -1.88227415708
4.5247384605817675e-05 -2.76815222507
0.02252477864209862 -1.4171773573
0.018540860241287094 -1.47422090219
0.22057561024803485 -0.544649462105
2.0766515813619435e-06 -3.25520819269
0.00195878777319225 -2.03980755769
0.2976253496726693 -0.375645221114
0.07389803396998718 -1.02343820896
0.5063091051449743 0.0111830638806
0.028293312994145725 -1.34809220305
7.288952774686663e-11 -4.53236245708
0.006039288251799724 -1.77472511215
0.007044860466197789 -1.73592437736
0.6612349630441817 0.294040397522
0.15305401872717977 -0.723669121651
0.024791420023645705 -1.38843623425
0.27976645515945064 -0.412621862768
0.9644972516198823 1.27664049421
0.003264610050453143 -1.92329361094
0.008129073879848736 -1.69922593492
0.19837995565258965 -0.599217887087
0.15067949319041168 -0.730811464013
1.2281997360807928e-06 -3.33168610121
0.2986359772937859 -0.373584052998
0.00036890814033258 -2.38657520402
0.4661033273268105 -0.0601527606651
0.00013533872973647831 -2.57518243088
0.02727529678182833 -1.35936936458
0.11284905750417396 -0.856670424648
0.19538808947144254 -0.606846541312
0.029287550841709142 -1.33739985661
0.003221557256560148 -1.9263956464
0.14387705985276644 -0.751697906173
0.029209347373015226 -1.33822985801
2.1649348980190553e-15 -5.54787214709
0.17366959541220933 -0.664512722183
0.044365769817981404 -1.2035856342
0.31181723197883565 -0.346981478447
0.1807253560777065 -0.645308661962
0.007265228712842187 -1.72808063
0.08433749754328107 -0.973313954169
0.021253568668390233 -1.43438071147
0.3259395658238042 -0.319013492415
0.14521250845621475 -0.747546010108
0.004808908763557773 -1.83089410686
0.010002189138106687 -1.64491828276
0.1395404090535578 -0.765362844039
2.0872192862952943e-14 -5.3425933432
0.005644851098756509 -1.7915268389
0.0010532779906929912 -2.17420007384
0.0027714248128951624 -1.96127827468
0.004377954441053988 -1.85363823326
0.06272384013029692 -1.0835018447
0.16203832924975947 -0.697288639841
0.02768347846022634 -1.35480625327
0.0008165025132319537 -2.22734835468
0.09068392237897621 -0.945087301805
0.05280746842021794 -1.14425518004
0.002043960915486198 -2.03031306812
0.3100232671400736 -0.350572509317
0.014672927355244392 -1.54065067001
0.017016574451042654 -1.49883919581
0.09313809241813215 -0.934565805234
0.06410845296461182 -1.0756303998
0.03849335099348289 -1.25047876276
3.226728327393458e-05 -2.82530558681
0.008414535936911605 -1.69028285867
0.0691946971040115 -1.04780178711
0.008283104392086182 -1.694366759
2.3678953896544286e-06 -3.23583667939
0.19164013812663838 -0.616503925981
0.09876306223492248 -0.911200280449
0.0086779592445827 -1.68226345568
0.27296832283218564 -0.426993584825
0.05117953155013555 -1.15507513788
0.12587194527832068 -0.810431980509
5.647586395762794e-07 -3.44192527883
0.008068218738193689 -1.70116804349
0.0001470597464926504 -2.56002707267
0.09275239007921676 -0.936205683344
0.0006230669023334912 -2.28261468317
0.45761028824799 -0.0752757482537
0.23659695432032352 -0.507202076033
0.42457326918474503 -0.134497009373
9.47353306912646e-13 -4.97946095928
0.15359540608670913 -0.722050991354
0.12032903333283235 -0.829679177341
8.287980113319549e-08 -3.70109209302
5.151234188816023e-06 -3.11885416349
1.4319546609575795e-06 -3.30950451489
0.00034238662583852 -2.40105469445
0.7310727702881701 0.435620697817
0.0007864367741838851 -2.23508744825
6.3414305900511e-05 -2.71001277135
0.1395995303551904 -0.765174627618
0.013631015486175846 -1.56111169417
1.0119291088406257e-07 -3.67492782242
0.06648908041801804 -1.06240017507
0.0007554188935658956 -2.24336254458
0.0067696226283157634 -1.7460311498
0.03749322734906246 -1.2590369876
0.022160165996091385 -1.42202604584
0.012858873367759205 -1.57716457794
0.0014017581281525748 -2.11318774826
0.08657501516052885 -0.963186670085
0.0003130964737865227 -2.4183108467
0.10027729447465628 -0.905077674256
0.06277497733284632 -1.08320873824
0.1244201362573269 -0.81541491608
2.9976021664879227e-15 -5.51775348829
0.09711467114265726 -0.917943950291
0.010277729405145597 -1.63769569717
0.2491999534300265 -0.478718030672
0.7941832412753984 0.580550496277
0.03310610275850018 -1.29894409199
0.001543439959968973 -2.09229445028
0.017673300378608703 -1.48801091802
0.01058393288958831 -1.62986481413
1.0390547325989097e-05 -3.0096790195
0.5666526543403326 0.118693800655
0.6294104705232605 0.233551973345
0.03551961457531361 -1.2764879747
0.0011609478360621317 -2.15358911448
0.17327557608506106 -0.665599600148
0.40424426275261705 -0.171385990417
3.754357592578028e-05 -2.7998335853
0.00011012977998126061 -2.61245521559
0.04924231356048553 -1.16831360624
0.0014301451937027143 -2.10885182137
0.006615907059387083 -1.75183467527
0.0009945561190124463 -2.18627032905
9.154175219294736e-06 -3.02965661833
3.1516110421403454e-07 -3.52258489897
0.09762761413835064 -0.915836535773
0.026725660374608218 -1.36560467733
0.007089365181903284 -1.73432300982
0.9221236206863699 1.00373938227
0.07353508210042065 -1.02527530549
0.006292067974545845 -1.76446212952
0.05436272557124289 -1.13416271282
0.0019496506215685994 -2.04084825989
0.3255994111175353 -0.319681131817
0.0017885180890580554 -2.05996926093
0.0009724532368997063 -2.19098363641
0.1806684084587667 -0.645461750876
0.021561175725103465 -1.43013971815
0.000978459964300571 -2.18969308358
0.00040037497052941573 -2.37060053088
0.3786302148652883 -0.218552789627
0.1883259802132064 -0.625140362609
9.564219030538945e-05 -2.63769018151
2.3002208173750205e-05 -2.88149565026
0.007358738183158742 -1.7248155282
0.01473305264219299 -1.5395085514
0.11418845254217963 -0.851745773011
0.09193156021174365 -0.939712441296
0.23580988750193316 -0.509008038536
8.800238859851817e-08 -3.69325040332
0.028664735615458015 -1.34406178565
0.1410645813141284 -0.760527744923
0.12648567138378658 -0.808337591164
0.005629091808183495 -1.79221954397
0.8777625425984974 0.822983481891
0.05965909633505684 -1.10141905374
0.00019920179686283568 -2.50396341799
0.07310265233470459 -1.02747314138
0.0041856569401898525 -1.86443903638
0.19237412807882115 -0.614603626438
0.008466560178607363 -1.68868179375
0.13632889253402525 -0.775669622807
0.7036878525966345 0.378328267909
0.0036266332746165975 -1.89857239086
0.0974659502454363 -0.916499849798
0.004764592424654435 -1.83314710125
0.012184580469092654 -1.59188024863
0.10708566727104019 -0.878351644371
0.032990871573403024 -1.30004953017
0.0003667824399978814 -2.38769947472
0.6411912440753035 0.255721462109
7.705875364899528e-05 -2.67593191638
0.21442765696056215 -0.559428924631
0.004917146043773468 -1.82546829211
0.011492997734756372 -1.60772559201
8.920405589196712e-07 -3.37746718403
2.295176539934829e-07 -3.56571949291
0.05374172133390348 -1.13816479003
0.02092717598197097 -1.43893785204
0.12874017812723887 -0.800704075604
0.015205146397864522 -1.53067750303
7.359660381123234e-09 -4.00562089346
0.010815318001192675 -1.62407722484
0.002694298470583334 -1.96776249349
3.124661429598774e-08 -3.82652002631
0.022595145923452242 -1.41624922927
0.001060378731394196 -2.17278260616
0.0003644371430269744 -2.38894693296
0.1751698813559423 -0.660388564955
0.2706751170096315 -0.431881341769
0.0036548374918430326 -1.89674080897
0.10076411842375405 -0.903123612823
0.25912684266269215 -0.456819008952
0.0020808260113125976 -2.02631455671
2.0711927436467548e-06 -3.25559560395
0.19357386068196125 -0.611507038985
0.08776952835753671 -0.95786010353
0.0007764573715848822 -2.23771649542
9.393155253611951e-09 -3.97593546419
0.1090697027604971 -0.870795400945
0.000597807057403088 -2.29097248521
0.0005194447892071241 -2.31915296191
0.19968800887595684 -0.595904455119
9.547918011776346e-15 -5.41403170977
0.0037712238254913877 -1.8893143449
0.0003499668211476292 -2.39681277472
0.20943092664874596 -0.571623277198
0.024126625615819186 -1.39662872609
0.6178261184797634 0.211973883504
0.005968303519654383 -1.77767556381
0.004556128452925301 -1.844002656
0.0019972416753443745 -2.03547550527
6.481135866875931e-08 -3.73308441782
0.005868139692493057 -1.78189220784
0.0016502973886730055 -2.07766398148
0.0004407034757674122 -2.35175044684
0.0022052976722407025 -2.01327284446
0.0005708225503583964 -2.30026936914
0.055756784748848154 -1.12530864261
0.041006586856028704 -1.22974549006
7.239067479569705e-06 -3.06635575099
0.0010351243817978695 -2.17786418356
1.3317734812612336e-05 -2.97018488748
0.0011737759721079377 -2.15125143252
0.9069229307929886 0.93482492093
0.060800943188676126 -1.09466124464
0.015684251497251445 -1.52195292096
0.42624537452566347 -0.131480394846
0.003630537643874332 -1.89831808049
0.1882660738351079 -0.625297331326
0.01664482367195841 -1.50512803529
0.008182419951410003 -1.6975339484
0.0010227996646964832 -2.18038554016
0.3678441242083355 -0.238697102145
0.0027859374818197113 -1.96007639533
0.07436234357664534 -1.02109811064
0.250447796985522 -0.475940324851
7.916725657031165e-06 -3.05241188569
0.0023987004060820882 -1.99427577997
9.83667155832757e-05 -2.63268195164
5.572648318741269e-06 -3.10679384109
0.024657574162101292 -1.3900707116
0.26151126721110474 -0.451624295892
0.0004870004982807097 -2.33198930523
0.5668311105510826 0.119014605996
3.105622646826234e-07 -3.52459530672
1.833472430434746e-06 -3.27349302474
0.30252786633406115 -0.365675935863
1.8423040870629848e-12 -4.91352770232
0.001006551050389437 -2.18375258222
0.07616445905911301 -1.01211979069
0.00033062349142259917 -2.40781347967
0.0008857085101761641 -2.21048604222
0.08214177401089379 -0.983450021109
0.003828312152099722 -1.88574645685
0.7230785049700025 0.418615238022
0.3146057232447945 -0.341417347369
1.7471929060930425e-05 -2.92642886538
0.023922309258573804 -1.39918466792
0.02097131515091899 -1.43831807312
0.024032617323215433 -1.39780247611
0.0006456786636762635 -2.27539435317
7.324662715246788e-08 -3.71719911084
0.0007458059407859929 -2.24599071792
0.03692559793581779 -1.26397752716
0.07141982462744462 -1.0361221074
2.125954967624466e-11 -4.66338518648
0.002422868655206356 -1.99200017618
0.026321626558207634 -1.37025686648
0.044151959715278966 -1.20520213227
1.549968421687975e-05 -2.94580529788
3.8314280276230406e-07 -3.49576886814
1.1312774777061385e-05 -2.99620129861
9.16544306006628e-08 -3.68792485392
0.0026985003329186297 -1.96740494235
5.747128328792428e-10 -4.30426081222
0.11466932143827518 -0.849987770057
0.6860641832953747 0.342752132004
0.178370488685326 -0.651664570038
0.27511951670017815 -0.422426989794
6.1156200401590866e-06 -3.09247831915
0.0026868188057056486 -1.96840021195
0.0003544692452561726 -2.3943334388
0.007984087934084394 -1.703874277
0.1766299342215223 -0.656396460736
0.02606737328912323 -1.37321511735
0.05940319246023901 -1.10294745031
0.10764715686551796 -0.876203040574
4.594012383846158e-05 -2.76555877423
0.09730735172708627 -0.917151371096
3.377122980174896e-05 -2.81766548907
0.01775424214574045 -1.48670021229
0.507808691534967 0.0138414292684
0.10702495188516781 -0.878584464972
0.04367057319787543 -1.20886485909
0.08989334455203096 -0.948521596771
0.0021124161867982494 -2.02293899219
1.9431971137739978e-07 -3.58817073092
0.03968480927715001 -1.24051664092
0.04650268844928673 -1.18776475969
0.002475063674806266 -1.98715491082
0.014813239870417938 -1.5379915662
0.10453847783395587 -0.888202212325
0.004080309199606558 -1.87054573065
2.6225156807280214e-07 -3.54764344774
0.049909686015073784 -1.16370680054
3.434769679178107e-06 -3.18034790538
2.2781265880844614e-05 -2.88308344435
0.05221907706625378 -1.14813490004
0.14673869838016712 -0.742832437663
0.010011328265734754 -1.64467595591
0.06952136995452352 -1.04606915369
1.159650741155982e-06 -3.33995057563
0.013139299374680613 -1.57124052011
0.18558114912028356 -0.632364406957
0.06135804803898004 -1.09140010099
0.030979331969242185 -1.31987946466
2.9179670457679663e-08 -3.83517506317
1.3442179219724792e-07 -3.63740959389
0.014752536261363913 -1.5391393076
0.05578111018627874 -1.12515570424
0.015822284610003234 -1.51948177332
4.4132747352154666e-05 -2.77240495246
0.0008985464695946965 -2.20749194768
0.0012406778092357573 -2.13942639001
0.9798670833182284 1.45028409258
0.003269613775836011 -1.92293547339
3.2946338895945004e-07 -3.51650851633
2.902175213592706e-06 -3.2055933724
0.0004952065419626117 -2.32866949824
0.22416171888165892 -0.536137603738
0.0040833929614816356 -1.87036498001
0.07055516799595685 -1.04062699023
0.1137530502887093 -0.853342109107
0.0005050665263797716 -2.32474729473
0.03233957194225101 -1.30635811716
0.0037683236832438127 -1.88949688653
0.0038218751721347255 -1.88614635832
0.6717332424467165 0.314453373641
0.1479217091267641 -0.73920134527
0.0047443521294898705 -1.83418231803
1.6721078404113854e-06 -3.28695797526
0.0010998934538030136 -2.16505005274
0.009668679337844432 -1.65389645889
0.0026052409496880036 -1.97546166599
0.3352245858010823 -0.300896298572
0.06795952752263423 -1.05441052679
0.9734302955255882 1.36739340011
5.494233988329045e-05 -2.73484869029
0.2407615750794032 -0.49770056148
0.05385305396250939 -1.13744462039
0.006816216030747169 -1.74429501455
0.02463658101615157 -1.39032774726
0.000878682296130473 -2.21214164405
1.035663850790236e-07 -3.67187801621
0.17118216924005297 -0.671400717299
0.007696841405072707 -1.7133071129
0.10152729832189777 -0.900074095104
3.801908125433684e-05 -2.79770737087
0.0022202455277566813 -2.01175182313
0.1101454284081621 -0.866739727384
0.2515342667647139 -0.473527806049
0.0015388905080410131 -2.09293762301
0.11203016181800268 -0.859701900253
0.28481172517132447 -0.402065264426
0.5319301466773977 0.0566552708464
0.17960213758501747 -0.648333752315
0.22966091291168755 -0.52323357718
0.14910759356995928 -0.735580891494
0.0452940641067352 -1.19663925334
0.00498285059689807 -1.8222262874
1.9252715257600528e-06 -3.2663316889
0.006683761547388645 -1.74925829517
0.05639440258157469 -1.12131709695
0.0036687006620543805 -1.895845179
0.10349668273960488 -0.892281162607
0.5728175053436022 0.129790802921
0.027855869095898766 -1.35289590677
0.38691943894316116 -0.203192179808
0.44580788605500005 -0.0963503451007
0.030019769866858947 -1.32971651769
5.161844285339612e-10 -4.3164086735
0.07908395176621225 -0.997911661727
0.026859107565636198 -1.36408102398
0.09390037461736633 -0.931339535677
0.8166118174652298 0.638183787956
0.2767140210063096 -0.419053489687
0.16966119131699864 -0.67564405854
0.5666734725317488 0.118731223629
0.014144440667186786 -1.55086676513
0.010233302942995404 -1.63884871221
1.3006301036178058e-09 -4.21079678717
0.11126291947971406 -0.862556568403
9.965667180367177e-11 -4.4985207645
5.460426827141873e-06 -3.10991808023
4.848748568764272e-07 -3.46318247867
0.014277224388418552 -1.54826941837
0.5320078659798477 0.0567934686817
4.537550857353079e-05 -2.76766974534
2.1547697848234293e-08 -3.87330019828
0.08469350999457648 -0.971689235741
0.24429843546110924 -0.489701311966
0.10453941783412068 -0.888198545268
0.00013834607514401354 -2.57117995739
0.0007271629587278783 -2.25117789898
0.21497913772140903 -0.558093257848
0.02763894540855455 -1.35530135703
0.006805947678983348 -1.74467672501
0.49704569326424125 -0.00523642021121
0.0045191162648030025 -1.84597622005
0.4876020341579586 -0.0219783606575
3.737621946886538e-06 -3.16761733048
0.011526787652685888 -1.60693242506
0.054278153122509554 -1.13470560695
4.655242719087127e-08 -3.77573210056
0.002490188761901546 -1.9857681195
0.023409159990907535 -1.40568589423
0.1353806152358123 -0.778744630447
0.0009244881101999614 -2.20155990817
0.16471119569555515 -0.68962567144
0.10868205577014012 -0.872263940849
0.006041311296253016 -1.77464147655
0.0016338379420178795 -2.07986024627
0.3273416693638961 -0.316264502293
0.0105002558337558 -1.63198496842
0.15672714928657305 -0.712763876493
0.014159332581170803 -1.55057442508
0.31841240705595397 -0.333855425521
0.04164745688675914 -1.22462415819
0.0005992216828209496 -2.29049587803
0.0019896689410961454 -2.03632259247
0.0060428859405295965 -1.77457639564
0.041262821192201427 -1.22769013458
0.04158151197572718 -1.22514817866
0.24900445066384463 -0.479153889819
0.0058862770349467075 -1.78112396285
0.0015995594791837764 -2.084499653
3.947049354025012e-10 -4.34661542691
4.931508368333226e-08 -3.76833448981
6.443406755451964e-05 -2.70723730328
0.11654980279693966 -0.843162848817
2.20297775577194e-08 -3.87053000622
0.0009651454603047394 -2.19256362653
0.5052198238957111 0.00925216096087
0.08038942436402524 -0.991686792699
0.008888080859204617 -1.67601836747
0.008168151543888613 -1.69798555022
2.1820156792529133e-11 -4.66065404771
0.8124504541360951 0.627177196622
0.013623797078042732 -1.56125808759
3.752355936326168e-05 -2.79992364655
0.00028755624242760014 -2.43463075918
2.6688712776279377e-05 -2.85694044791
0.00024162230408614205 -2.46771502834
0.00016263708131136756 -2.54154865279
1.6929132318210804e-08 -3.90338237214
0.03461654561019201 -1.28473924254
0.012534396104669443 -1.58416032651
0.0055736709876687 -1.79466934121
3.648608470907533e-09 -4.0898612554
2.9988391587187913e-06 -3.20069844424
0.0014186908475977145 -2.11059185272
0.0014895699421237363 -2.10002382595
0.07050891859553826 -1.04086914328
0.0030536947511910495 -1.9388580664
0.0009174837720146711 -2.20314635506
2.7865577068020286e-09 -4.12178756125
1.531429498258241e-05 -2.94774549988
0.1663847621812084 -0.684868607552
6.552185225328078e-06 -3.08182236896
0.12624379131924235 -0.8091621787
7.79469535622801e-05 -2.67391561693
0.01679008037978702 -1.50265659144
0.04262948210134476 -1.21689905103
0.09410799181596347 -0.930464172245
0.05688730658631147 -1.11825578185
0.3867193989963935 -0.203561714349
0.4023328062574635 -0.174877052234
0.0006401676977806359 -2.27713233055
7.094721664047121e-07 -3.40989877763
2.743675400485035e-06 -3.2139678164
1.3837008752071167e-05 -2.96405585286
0.36865825678525005 -0.237170040426
0.039675059919128564 -1.24059716432
0.01825711282483522 -1.47866945554
0.0348146624843117 -1.28291406543
0.0012279357023690651 -2.14163284113
0.059104728853761945 -1.10473657136
0.023015140431875025 -1.41075972103
0.33867862900589707 -0.294207390789
0.25883051161456094 -0.457466316556
3.3654883258016355e-07 -3.51359180219
0.9875460173550169 1.5859182614
2.863212509474078e-06 -3.20761065043
0.002470496353174312 -1.98757518682
9.346967644319193e-13 -4.98078538504
0.00423080924596142 -1.86186369849
0.05878487237006902 -1.10666181463
0.0055579193515742364 -1.79536956767
0.08769936164292441 -0.958171489514
0.014392613597020987 -1.54602916304
0.25318457673249206 -0.469873777296
0.1116058755092168 -0.861278801511
0.042440735011035846 -1.21837257126
0.024364042514013973 -1.39368144541
0.000811994057495824 -2.22849196662
0.3565929944903389 -0.259918728796
1.2310717778518665e-08 -3.9427761992
1.521669401594039e-09 -4.19260814375
0.05019083129616364 -1.16178078416
0.05848124162690643 -1.10849701509
0.02233130685463447 -1.41974186717
0.28770775591019115 -0.396046069516
0.004513398630998755 -1.84628238173
1.5078399138668264e-05 -2.95024680971
0.19438690142387238 -0.609415178732
0.0392222986350389 -1.24435453137
0.003302062116092741 -1.92062490118
0.00023853965836395652 -2.47014042852
9.742270369317296e-07 -3.36490784159
0.7399873315203458 0.454886282227
1.4320177150806135e-05 -2.95854630873
1.6343426223475177e-08 -3.90775487886
0.15989817738123369 -0.70348388889
0.12353255686326986 -0.818481338725
0.3954997726091437 -0.187392399447
0.3652432064867663 -0.243583129684
0.008419957256084909 -1.6901156107
0.8221878465752901 0.653179279532
0.019189348134336204 -1.46426760092
0.013206206635233975 -1.5698432529
0.009220410933916012 -1.66640029747
0.0002826916353110831 -2.43789149955
0.10955709530485175 -0.868954303885
0.0009635703271455576 -2.19290561937
0.0027812985971779614 -1.96045995305
0.005282920944559011 -1.80788758234
1.902724366953379e-09 -4.16658103046
0.5689792454635674 0.122878185801
1.4604313175459183e-07 -3.62638510871
0.00017225189438141442 -2.53095374221
2.3725135189778257e-08 -3.86123401034
0.002144934486529637 -2.0195117441
1.1075689923256693e-05 -2.99956336228
0.011113644395712496 -1.61677225247
1.9902678949357266e-09 -4.1613235276
0.21549295660449536 -0.556850596289
0.5987910647179453 0.176931663306
